"Variable Name","Schema System","Schema ID","BRICS DE PV","Schema DE Name","Schema PV","Schema PV ID"
"ImgProbeFreq","NINDS","C13900","","Pending","",""
"IVtPAInitiatStatus","NINDS","C14396","","Pending","",""
"MACEUnremmbrdEvntBfrTm","NINDS","C07260","","Pending","",""
"SeizVideoEEGRecCt","NINDS","C14556","","Pending","",""
"ImgGapBetwnSlicesMeasr","NINDS","C10837","","Pending","",""
"NMSSSeeThngNotThereFreq","NINDS","C10106","","Pending","",""
"MicroembolSignVesselAntmicSite","NINDS","C13960","","Pending","",""
"HdchAssocSymptmTyp","NINDS","C15897","","Pending","",""
"PDDOCMERQCrrntSmkStatus","NINDS","C10258","","Pending","",""
"MEQEaseWakeScore","NINDS","C20508","","Pending","",""
"VAToxScaleOthTxt","NINDS","C13276","","Pending","",""
"PulmnryFunctComplteExhalInd","NINDS","C12310","","Pending","",""
"RFQHmProtectEquipUsualInd","NINDS","C08886","","Pending","",""
"ImgFieldViewAxis3Measr","NINDS","C10948","","Pending","",""
"HandPrefBefore12MoAgeInd","NINDS","C17498","","Pending","",""
"EplpsySyndUnspecTyp","NINDS","C18502","","Pending","",""
"PDMS2WalkFast10FeetSecondDur","NINDS","C51338","","Pending","",""
"PDMS2WalkFast10FeetSecondDur","NINDS","C51338","","Pending","",""
"MIDASMissActDay3MNum","NINDS","C17026","","Pending","",""
"RCM3VomitFreq","NINDS","C09404","","Pending","",""
"RCADSDizzyFaintNoRsnScale","NINDS","C21562","","Pending","",""
"ImgSPECTIctalLocalCondTyp","NINDS","C18521","","Pending","",""
"ImgSPECTIctalLocalCondTyp","NINDS","C18521","","Pending","",""
"PDMS2FineMotorQuotientScore","NINDS","C51530","","Pending","",""
"PDMS2FineMotorQuotientScore","NINDS","C51530","","Pending","",""
"AMNARTPronounceSmileInd","NINDS","C13077","","Pending","",""
"RUGIVAlphaNumCode","NINDS","C14284","","Pending","",""
"EchocrdLftVentrRatioInd","NINDS","C12868","","Pending","",""
"FAISMoodFrustratedFeelScale","NINDS","C12126","","Pending","",""
"FADRunOutNecessityInd","NINDS","C07472","","Pending","",""
"HSSHouMemHdacL3MthMisWrkSchDCt","NINDS","C13498","","Pending","",""
"ARICTIAStrokeSudParaWoLAHanInd","NINDS","C13421","","Pending","",""
"PDMS2SustainSitUnsupportScl","NINDS","C51250","","Pending","",""
"PDMS2SustainSitUnsupportScl","NINDS","C51250","","Pending","",""
"SensySysAbnrmlySensNrvPresTxt","NINDS","C18515","","Pending","",""
"HMQSpecMedCurrntUseInd","NINDS","C17117","","Pending","",""
"BiopAmyldPrsntCongRedStainInd","NINDS","C12236","","Pending","",""
"RFQInsectcdExpos5665AgeFreq","NINDS","C08868","","Pending","",""
"SDQArgAdltScl","NINDS","C50101","","Pending","",""
"SDQArgAdltScl","NINDS","C50101","","Pending","",""
"HeadachMigranDiagnsInd","NINDS","C16010","","Pending","",""
"VAToxScaleHairInd","NINDS","C13271","","Pending","",""
"FractrDate","NINDS","C06439","","Pending","",""
"BalancePostTBIAssmtInd","NINDS","C18650","","Pending","",""
"IVtPANotStartOTH","NINDS","C18927","","Pending","",""
"PDMS2TotalMotorQuotientScore","NINDS","C51533","","Pending","",""
"PDMS2TotalMotorQuotientScore","NINDS","C51533","","Pending","",""
"TaupthyDisTyp","NINDS","C08196","","Pending","",""
"TaupthyDisTyp","NINDS","C08196","","Pending","",""
"TaupthyDisTyp","NINDS","C08196","","Pending","",""
"TaupthyDisTyp","NINDS","C08196","","Pending","",""
"TaupthyDisTyp","NINDS","C08196","","Pending","",""
"TaupthyDisTyp","NINDS","C08196","","Pending","",""
"TaupthyDisTyp","NINDS","C08196","","Pending","",""
"TaupthyDisTyp","NINDS","C08196","","Pending","",""
"TaupthyDisTyp","NINDS","C08196","","Pending","",""
"TaupthyDisTyp","NINDS","C08196","","Pending","",""
"TaupthyDisTyp","NINDS","C08196","","Pending","",""
"TaupthyDisTyp","NINDS","C08196","","Pending","",""
"TaupthyDisTyp","NINDS","C08196","","Pending","",""
"TaupthyDisTyp","NINDS","C08196","","Pending","",""
"TaupthyDisTyp","NINDS","C08196","","Pending","",""
"TaupthyDisTyp","NINDS","C08196","","Pending","",""
"ImgSpinCrdVolCrsSecAreaTechOTH","NINDS","C19008","","Pending","",""
"ImPACTProbADDHyperInd","NINDS","C21366","","Pending","",""
"FFWVitADlyDose","NINDS","C09654","","Pending","",""
"FAISIsoNewFrieMakingDiffScale","NINDS","C12122","","Pending","",""
"VHILnrDfctUnsdSjPrtcNsyRmFqScl","NINDS","C50097","","Pending","",""
"HMQCurrntTreatmtTyp","NINDS","C17116","","Pending","",""
"RFQFarmRanchWrk2635AgeInd","NINDS","C08958","","Pending","",""
"RFQStpWldBrzdFlmCtMtlVal","NINDS","C08776","","Pending","",""
"PrenatalTestDateTime","NINDS","C16016","","Pending","",""
"PaidWorkHourWeekCt","NINDS","C19482","","Pending","",""
"GDSActivtyDrpInd","NINDS","C09335","","Pending","",""
"VAToxScaleLivAbnrmlyInd","NINDS","C13265","","Pending","",""
"TobcoUseCurntInd","NINDS","C00710","","Pending","",""
"PsychogenicGentialArousalScale","NINDS","C06313","","Pending","",""
"SF36CutTmeWrkActEmotProbInd","NINDS","C08517","","Pending","",""
"WHOQOLBREFPhysPnPrvWrkScale","NINDS","C09932","","Pending","",""
"WHOQOLBREFPhysPnPrvWrkScale","NINDS","C09932","","Pending","",""
"HMQOthTwoText","NINDS","C17132","","Pending","",""
"VentiltryAsstOTH","NINDS","C18784","","Pending","",""
"FARSNeurExPrphrlNrvDTRRtScore","NINDS","C11780","","Pending","",""
"SWLSLifChngScore","NINDS","C07446","","Pending","",""
"PDMS2SitFromPronePositionScl","NINDS","C51285","","Pending","",""
"PDMS2SitFromPronePositionScl","NINDS","C51285","","Pending","",""
"MACEAnyoneLossConcsnTmUoM","NINDS","C20389","","Pending","",""
"PROMISTroubleMakeDecisionScale","NINDS","C20727","","Pending","",""
"CHRLSQFeeling5YearFreq","NINDS","C09627","","Pending","",""
"RFQWrkMethBromUse3645AgeInd","NINDS","C09063","","Pending","",""
"PulmBloodGasPhVal","NINDS","C12414","","Pending","",""
"ELQSmileUnuslEpNoCausPrprtnScr","NINDS","C11691","","Pending","",""
"ImgNewOthrUnspcfyLesnCt","NINDS","C15371","","Pending","",""
"OCTRetnlThicknsLtrltyTyp","NINDS","C15320","","Pending","",""
"ARICTIAStrokeDizSeizInd","NINDS","C13447","","Pending","",""
"CardMRIVentEndDiastlVolMeasr","NINDS","C12841","","Pending","",""
"QoLFriendSoclzAbilityDisappScl","NINDS","C21274","","Pending","",""
"RCM3PnBrnMidAbdmnFreq","NINDS","C09392","","Pending","",""
"FmlyHistMedclCondRelCt","NINDS","C14946","","Pending","",""
"AcuteCareUnitAdmissionDate","NINDS","C19162","","Pending","",""
"SpectroWaterSupressMethodTyp","NINDS","C10952","","Pending","",""
"Reltv1stDegDeceasCt","NINDS","C15999","","Pending","",""
"RFQWrkBenomylUse66OnAgeInd","NINDS","C09210","","Pending","",""
"SWALQOLCarflAnnyProbInd","NINDS","C10305","","Pending","",""
"RCM3AbdmnDcmfrtRlvBwlMvmntFreq","NINDS","C09424","","Pending","",""
"UrinInconColApplTyp","NINDS","C06021","","Pending","",""
"PDDOCMERQHvyMtalWrkOvr6MoInd","NINDS","C10250","","Pending","",""
"ASSISTInahalantPrblmFreq","NINDS","C07034","","Pending","",""
"SurgTherapProcedurOTH","NINDS","C18765","","Pending","",""
"SedationUsedInd","NINDS","C14964","","Pending","",""
"QuestVerStrFrStatStrRes","NINDS","C13200","","Pending","",""
"QoLMntainTaskThoughtTroublScl","NINDS","C21234","","Pending","",""
"ElctphysBPRespValslvaPh2ErlRes","NINDS","C12756","","Pending","",""
"HBIParRetDirDfcltyScale","NINDS","C07219","","Pending","",""
"SurgPostopMedicComplicTyp","NINDS","C14379","","Pending","",""
"MedclHistCondSNOMEDCTCode","NINDS","C00313","","Pending","",""
"MedclHistCondSNOMEDCTCode","NINDS","C00313","","Pending","",""
"MedclHistCondSNOMEDCTCode","NINDS","C00313","","Pending","",""
"MedclHistCondSNOMEDCTCode","NINDS","C00313","","Pending","",""
"MedclHistCondSNOMEDCTCode","NINDS","C00313","","Pending","",""
"MedclHistCondSNOMEDCTCode","NINDS","C00313","","Pending","",""
"MedclHistCondSNOMEDCTCode","NINDS","C00313","","Pending","",""
"MedclHistCondSNOMEDCTCode","NINDS","C00313","","Pending","",""
"RFQForestryWrk2635AgeInd","NINDS","C08964","","Pending","",""
"DiaryCrampsDailyCt","NINDS","C10633","","Pending","",""
"ACERAttntnConcntrtnSubtrctnScr","NINDS","C09271","","Pending","",""
"RFQFemHlthHxAgYrSxStpMenopsVal","NINDS","C16637","","Pending","",""
"BirthControlInd","NINDS","C16008","","Pending","",""
"PDDOCMERQAge2140StateProvLoc","NINDS","C10231","","Pending","",""
"NHANESCSQCheSysNasConInd","NINDS","C50730","","Pending","",""
"NHANESCSQCheSysNasConInd","NINDS","C50730","","Pending","",""
"QoLStsfctnLovbleRecntAssmntScl","NINDS","C21256","","Pending","",""
"PSQIOtherRsnPastMonthSclOTH","NINDS","C20374","","Pending","",""
"HMQAnyPurpMedEvrInd","NINDS","C17133","","Pending","",""
"ImgStimuliDur","NINDS","C15552","","Pending","",""
"SF36LesAccompPhyHlthInd","NINDS","C08514","","Pending","",""
"HBIChldStmchSickScale","NINDS","C07212","","Pending","",""
"DevImpLftExtRevisCompTyp","NINDS","C18567","","Pending","",""
"KdnyStnInd","NINDS","C06156","","Pending","",""
"NprscrCntrPschacDrgSbHalcnTxt","NINDS","C17690","","Pending","",""
"RFQBrthAg17ResHxFstResCntryTxt","NINDS","C08665","","Pending","",""
"RCM3AccdntLkLiqdSolidStoolFreq","NINDS","C09456","","Pending","",""
"QoLSeveralRptReadScl","NINDS","C21210","","Pending","",""
"AUDITFailNrmlActDrnkFreqScore","NINDS","C07084","","Pending","",""
"VestibEvokMyogenPotentlTstRslt","NINDS","C17278","","Pending","",""
"RCM3FoodComeBckIntoMouthFreq","NINDS","C09410","","Pending","",""
"NIHSSLvlConscBestGazeScore","NINDS","C13235","","Pending","",""
"PDMS2Insert1PelletBottleScl","NINDS","C51479","","Pending","",""
"PDMS2Insert1PelletBottleScl","NINDS","C51479","","Pending","",""
"TOMMT1Q32Score","NINDS","C20885","","Pending","",""
"InBhvQsPrtVerLieInd","NINDS","C50665","","Pending","",""
"InBhvQsPrtVerLieInd","NINDS","C50665","","Pending","",""
"BSINervousScale","NINDS","C18624","","Pending","",""
"HeadachMigranTyp","NINDS","C16005","","Pending","",""
"QoLGrpSocActvtyDecrsCompltScl","NINDS","C21178","","Pending","",""
"PDMS2WalkBackward10FeetScl","NINDS","C51357","","Pending","",""
"PDMS2WalkBackward10FeetScl","NINDS","C51357","","Pending","",""
"RCADSTrembleShakeNoRsnScale","NINDS","C21552","","Pending","",""
"FBIIncontinenceScore","NINDS","C11868","","Pending","",""
"SurgMSTwithResectInd","NINDS","C14342","","Pending","",""
"QoLGoodWorkAbilityCompleteScl","NINDS","C21182","","Pending","",""
"VenousSinusInjryAntmicSite","NINDS","C02492","","Pending","",""
"SDQPeerProblScore","NINDS","C51637","","Pending","",""
"SDQPeerProblScore","NINDS","C51637","","Pending","",""
"CBIRInappropHumorLaughFrqScore","NINDS","C11541","","Pending","",""
"StimBrainParamBiplrRng","NINDS","C08050","","Pending","",""
"LabTestResltUoMUCUMCode","NINDS","C01713","","Pending","",""
"DRRI2CombatExpCvlnWndKilldScl","NINDS","C21354","","Pending","",""
"MOASAutoScl","NINDS","C22585","","Pending","",""
"MOASAutoScl","NINDS","C22585","","Pending","",""
"PDMS2BodyFlexHoldFootScl","NINDS","C51252","","Pending","",""
"PDMS2BodyFlexHoldFootScl","NINDS","C51252","","Pending","",""
"LeadRepositOTH","NINDS","C18734","","Pending","",""
"NOSTBISupplementalItemsScore","NINDS","C20680","","Pending","",""
"ImgParallelAcquistionMethodOth","NINDS","C18703","","Pending","",""
"ImgSptllyRegistrTmpltInd","NINDS","C10691","","Pending","",""
"CGBSFeelLifeUnfairYouScale","NINDS","C11590","","Pending","",""
"PedsQLSitQuietPainScl","NINDS","C50526","","Pending","",""
"PedsQLSitQuietPainScl","NINDS","C50526","","Pending","",""
"PedsQLInfSclPhysSymSickScl","NINDS","C50396","","Pending","",""
"PedsQLInfSclPhysSymSickScl","NINDS","C50396","","Pending","",""
"BodySysCat","NINDS","C00312","","Pending","",""
"OCTMacularCubeScnPttrnTyp","NINDS","C15316","","Pending","",""
"PBASAnxWrstScore","NINDS","C17198","","Pending","",""
"ABCScaleTipToesScale","NINDS","C14838","","Pending","",""
"FFQFrshApplPersInd","NINDS","C09720","","Pending","",""
"FmlyHistRelAgeVal","NINDS","C14944","","Pending","",""
"PhysExamDateTime","NINDS","C01010","","Pending","",""
"QoLStgmIlnssBlamSlfProbRcntScl","NINDS","C21313","","Pending","",""
"ComprsnDevTypWornDurExmInd","NINDS","C06292","","Pending","",""
"CBIRHearVoicesNotThereFreqScr","NINDS","C11552","","Pending","",""
"HBIParCurntNausScale","NINDS","C07543","","Pending","",""
"HBIParCurntNausScale","NINDS","C07543","","Pending","",""
"ASApthRatInd","NINDS","C09299","","Pending","",""
"SDQHlpflSmnHurtScl","NINDS","C50086","","Pending","",""
"SDQHlpflSmnHurtScl","NINDS","C50086","","Pending","",""
"CASEComposite5ItemSchoolScore","NINDS","C50828","","Pending","",""
"CASEComposite5ItemSchoolScore","NINDS","C50828","","Pending","",""
"FFQWhlWhetOatmlOthWhlGrnBrdInd","NINDS","C09789","","Pending","",""
"PDMS2MoveForwardUseArmScl","NINDS","C51292","","Pending","",""
"PDMS2MoveForwardUseArmScl","NINDS","C51292","","Pending","",""
"ASPECTMCATerSegTyp","NINDS","C13775","","Pending","",""
"RULITDelaydMemCorrctTScore","NINDS","C51562","","Pending","",""
"NEIVFQDrvngInd","NINDS","C14801","","Pending","",""
"ECGAtrialRt","NINDS","C12823","","Pending","",""
"RFQUseCarbonTetrachlorideInd","NINDS","C08754","","Pending","",""
"RFQWrkFumigantUse2635AgeInd","NINDS","C09005","","Pending","",""
"PROMISNothngWsInterestingScale","NINDS","C20735","","Pending","",""
"PGCSMotorRespnsScore","NINDS","C01021","","Pending","",""
"NSIBalncImprmntScore","NINDS","C07325","","Pending","",""
"EmplmtExpndStatus","NINDS","C18658","","Pending","",""
"MEQNoCommitBedTimeScore","NINDS","C20512","","Pending","",""
"LIFEPainDisordInd","NINDS","C13320","","Pending","",""
"BodyPartFirstAffectedTxt","NINDS","C11119","","Pending","",""
"HMQScSevUnilatPnScale","NINDS","C17048","","Pending","",""
"InjVertbrlInd","NINDS","C06412","","Pending","",""
"VARSGrad5MinInd","NINDS","C14688","","Pending","",""
"DayCareAttendanceInd","NINDS","C08104","","Pending","",""
"CSFDrainageInd","NINDS","C05156","","Pending","",""
"BpApNemaRodInd","NINDS","C12257","","Pending","",""
"DEXAHipZScore","NINDS","C12179","","Pending","",""
"SDQSolScl","NINDS","C50083","","Pending","",""
"SDQSolScl","NINDS","C50083","","Pending","",""
"MotorSymptmFrstAppInformanDate","NINDS","C14955","","Pending","",""
"NMSSProbConcenActFreq","NINDS","C10116","","Pending","",""
"RehabServicesReceivedOTH","NINDS","C19138","","Pending","",""
"SWLSLifClosIdlScore","NINDS","C07442","","Pending","",""
"PDMS2WalkDownStairScl","NINDS","C51346","","Pending","",""
"PDMS2WalkDownStairScl","NINDS","C51346","","Pending","",""
"UlnaLngthMeasrToolOTH","NINDS","C18834","","Pending","",""
"GOSEShpWoutAsstPreInjryInd","NINDS","C18430","","Pending","",""
"DefntvClinCrPostTraumLocTyp","NINDS","C04812","","Pending","",""
"PremenarchlInd","NINDS","C15632","","Pending","",""
"ImgContrastAgentName","NINDS","C17798","","Pending","",""
"CNSOthDemyltsDisorderTyp","NINDS","C16128","","Pending","",""
"EEGInterictalDischrgTyp","NINDS","C14567","","Pending","",""
"FAISUpLimbFuncPageTurnScale","NINDS","C12073","","Pending","",""
"NOSTBILOCQuestionsScl","NINDS","C20598","","Pending","",""
"InBhvQsPrtVerJkOfInd","NINDS","C50631","","Pending","",""
"InBhvQsPrtVerJkOfInd","NINDS","C50631","","Pending","",""
"VAToxScaleSedaScore","NINDS","C13286","","Pending","",""
"ImgAnlysisAssmpTxt","NINDS","C18014","","Pending","",""
"RFQWrkFumigantUse3645AgeInd","NINDS","C09062","","Pending","",""
"PLCCRmmbrImprtntPartInd","NINDS","C07382","","Pending","",""
"ARICTIAStrokeSudNmPosDepInd","NINDS","C13391","","Pending","",""
"HMQWrkUnwllTwoWkDayNum","NINDS","C17170","","Pending","",""
"MedPlasConcnBldDrawDateTime","NINDS","C14416","","Pending","",""
"PIMSWrstSymptmLeisScale","NINDS","C10212","","Pending","",""
"RespMechInexsufDevUseDailyFreq","NINDS","C12321","","Pending","",""
"BRCSlpTyp","NINDS","C16673","","Pending","",""
"PSQISleepLatencyScl","NINDS","C20384","","Pending","",""
"FrSBeTotalRawScore","NINDS","C21076","","Pending","",""
"NeonatalProblemOtherText","NINDS","C18618","","Pending","",""
"DevManufName","NINDS","C14517","","Pending","",""
"CardioEvntAfterSpnlCrdLesnDate","NINDS","C06248","","Pending","",""
"MGFAClassTyp","NINDS","C12643","","Pending","",""
"LabSpecmnOTH","NINDS","C18730","","Pending","",""
"T25FWAFOStatus","NINDS","C11990","","Pending","",""
"PSQIBedPastMonthTime","NINDS","C20377","","Pending","",""
"RecumbentLengthUoM","NINDS","C18380","","Pending","",""
"ImgVisAnlysisOTH","NINDS","C18721","","Pending","",""
"TherapBrainStimTgtAntmicOTH","NINDS","C18921","","Pending","",""
"RFQAgStrtRgWrkArdMtlDtFmPr2Val","NINDS","C17730","","Pending","",""
"QABBLeavWrkBuySmthngInd","NINDS","C10330","","Pending","",""
"WTAREtherealScore","NINDS","C20654","","Pending","",""
"CBIRTactlesSugestRemrkFreqScr","NINDS","C11545","","Pending","",""
"FFQLivrBefClfPrkInd","NINDS","C09776","","Pending","",""
"ImPACTPCSSDizzinessScore","NINDS","C21412","","Pending","",""
"RFQWrkOthrFumigntUse2635AgeInd","NINDS","C09007","","Pending","",""
"ImgPlaqMotionReslt","NINDS","C13913","","Pending","",""
"OCTPelRbnCntrstSenTstScoreVal","NINDS","C15348","","Pending","",""
"PCLMAvoidSituationInd","NINDS","C07398","","Pending","",""
"PolysmnSpO2DropHrREMSleepCt","NINDS","C12445","","Pending","",""
"LOCBlvStdyHrdPasSubInd","NINDS","C51584","","Pending","",""
"LOCBlvStdyHrdPasSubInd","NINDS","C51584","","Pending","",""
"HDRSWgtLosPatInd","NINDS","C09365","","Pending","",""
"NTSCIAetioAx1LevOneClassCat","NINDS","C06460","","Pending","",""
"ARICTIAStrokeSudWNubParAnatSit","NINDS","C13407","","Pending","",""
"VAToxScalOthToxScore","NINDS","C17647","","Pending","",""
"VscrtcReflxInd","NINDS","C06145","","Pending","",""
"ACERVerblFlncyAnmlScore","NINDS","C09276","","Pending","",""
"IAProcGroinPuncDateTime","NINDS","C14403","","Pending","",""
"LIFECyclothymInd","NINDS","C13306","","Pending","",""
"AwajiCriteriaInd","NINDS","C11125","","Pending","",""
"SCAREDAlHmFrScl","NINDS","C50041","","Pending","",""
"SCAREDAlHmFrScl","NINDS","C50041","","Pending","",""
"QoLFamiliarNameRememberDiffScl","NINDS","C21216","","Pending","",""
"PDMS2StandMoveBalanceScl","NINDS","C51332","","Pending","",""
"RCM3IncmpltEmptBwlMvmntFreq","NINDS","C09434","","Pending","",""
"RFQUseContactAdhesivesInd","NINDS","C08744","","Pending","",""
"NeuromusclrSclsisInd","NINDS","C06450","","Pending","",""
"ARICTIASudVisLossParaAntmicSit","NINDS","C13369","","Pending","",""
"CHATEyeContactInd","NINDS","C13111","","Pending","",""
"RotatnlChairTestReslt","NINDS","C17275","","Pending","",""
"CardioHistArrhythBradycardInd","NINDS","C17468","","Pending","",""
"PDDOCMERQAvgDoseNum","NINDS","C10269","","Pending","",""
"HghtLngthMeasrTyp","NINDS","C12669","","Pending","",""
"FADEmergencyAwareInd","NINDS","C07484","","Pending","",""
"BSI18FeelWorthlessScale","NINDS","C18632","","Pending","",""
"TOMMRetentionTQ42Score","NINDS","C21087","","Pending","",""
"SurgCorpCallosResExtTyp","NINDS","C14338","","Pending","",""
"CHARTSFLvngWthReltvVal","NINDS","C07127","","Pending","",""
"HBIParRetRoomSpinScale","NINDS","C07228","","Pending","",""
"SurgPostopRetToORRsn","NINDS","C17641","","Pending","",""
"HDLCholstrlVal","NINDS","C18146","","Pending","",""
"RFQAge3645ResdnceStAddressTxt","NINDS","C17706","","Pending","",""
"FazekasScaleTotScore","NINDS","C13792","","Pending","",""
"CNSBFSSalivaCauseGagChokFrqScr","NINDS","C11600","","Pending","",""
"RestEnrgyExpendMeasr","NINDS","C10890","","Pending","",""
"SophiaStrokVesselAffectTyp","NINDS","C14270","","Pending","",""
"EmrServTmInjScnDur","NINDS","C05417","","Pending","",""
"FFQTomInd","NINDS","C09732","","Pending","",""
"FARSNEUpStbStncFtTgStTry3Dur","NINDS","C11792","","Pending","",""
"CardiovascMyocardO2ConsCalcTyp","NINDS","C11004","","Pending","",""
"FamHistMedclCondInd","NINDS","C00721","","Pending","",""
"FamHistMedclCondInd","NINDS","C00721","","Pending","",""
"RFQAge1825ResHxResPestUseInd","NINDS","C08679","","Pending","",""
"RFQWrkOthrInsctcdUse3645AgeInd","NINDS","C09057","","Pending","",""
"BDIIISleepPatternScale","NINDS","C20436","","Pending","",""
"SophiaTimeSubTyp","NINDS","C14267","","Pending","",""
"VAToxScaleNystagScore","NINDS","C13279","","Pending","",""
"CMSPlaySelfStartFreqScl","NINDS","C50015","","Pending","",""
"RFQFemHlthHxSxStpMenopsOTH","NINDS","C19054","","Pending","",""
"SAQTBIMSDAlcBevConsumpMth5Freq","NINDS","C07453","","Pending","",""
"ImgComparPValNum","NINDS","C15636","","Pending","",""
"SurgPstOpTrgtVerifMethdOTH","NINDS","C18758","","Pending","",""
"BrainstmAuditEvokPotentlReslt","NINDS","C17263","","Pending","",""
"SCSSexThghtStrngSlfScale","NINDS","C09520","","Pending","",""
"ImgStatParMapContTxt","NINDS","C15642","","Pending","",""
"ImgAbnrmlyFeatureTyp","NINDS","C13979","","Pending","",""
"ELQSmilUnuslEpInappropPrprtnSc","NINDS","C11692","","Pending","",""
"QoLMoveSmllObjtRmvWrpAblityScl","NINDS","C21138","","Pending","",""
"ELQCrySddnEpFeelHappyPrprtnScr","NINDS","C11685","","Pending","",""
"PDMS2GraspCubeFormFingerScl","NINDS","C51428","","Pending","",""
"PDMS2GraspCubeFormFingerScl","NINDS","C51428","","Pending","",""
"AdemClinCrseOTH","NINDS","C19048","","Pending","",""
"MSQOLDeprsnVrtyScale","NINDS","C14759","","Pending","",""
"MPAI4PrePyschSymptmScale","NINDS","C07311","","Pending","",""
"PDMS2MoveHndMdlnRchToyScl","NINDS","C51452","","Pending","",""
"PDMS2MoveHndMdlnRchToyScl","NINDS","C51452","","Pending","",""
"AdjTreatOTH","NINDS","C18913","","Pending","",""
"MACEImmdtMemSugrFormBScore","NINDS","C18478","","Pending","",""
"CystogramCode","NINDS","C18132","","Pending","",""
"PCLMMemoriesInd","NINDS","C07392","","Pending","",""
"ASIndfInd","NINDS","C09305","","Pending","",""
"RLEUMNClinInd","NINDS","C17854","","Pending","",""
"LIFESchizoAffecDeprInd","NINDS","C13300","","Pending","",""
"RFQLandscapeWrk5665AgeInd","NINDS","C09136","","Pending","",""
"SDHSubAcuteChrncFindType","NINDS","C02475","","Pending","",""
"PDMS2Place7CubeCupScl","NINDS","C51475","","Pending","",""
"PDMS2Place7CubeCupScl","NINDS","C51475","","Pending","",""
"PROMISTryHardGetToSleepScale","NINDS","C20827","","Pending","",""
"FDICFRidBusCarScale","NINDS","C14647","","Pending","",""
"NIHSSLvlConscPrimryQScore","NINDS","C13232","","Pending","",""
"BVMTRHitsPercentile","NINDS","C20472","","Pending","",""
"ImgNonstimFixLandInd","NINDS","C15623","","Pending","",""
"ALSFRSRGastronomyStatus","NINDS","C11979","","Pending","",""
"HSSHeadacheDiagTyp","NINDS","C13510","","Pending","",""
"RCM3GallblddrRemovlInd","NINDS","C09454","","Pending","",""
"EEGInterictEpilLcRgLobMltlbTyp","NINDS","C14565","","Pending","",""
"HDRSHypchdssInd","NINDS","C09364","","Pending","",""
"DefctnUnscsflFreq","NINDS","C06213","","Pending","",""
"PainChngFmlyActEnjyStfctnScale","NINDS","C06069","","Pending","",""
"RCM3DiscmfrtPnAbdmnFreq","NINDS","C09419","","Pending","",""
"RespTrchstmyDate","NINDS","C12381","","Pending","",""
"RFQLngstOcuptn5665YrFrthDtyTxt","NINDS","C08634","","Pending","",""
"MEQWorkTimeScore","NINDS","C20521","","Pending","",""
"QoLOrganizeDiffScl","NINDS","C21204","","Pending","",""
"EMSSceneDepartureDateTime","NINDS","C14206","","Pending","",""
"FFQEggsUseOvrTenYrInd","NINDS","C09877","","Pending","",""
"PLCCMrmrsInd","NINDS","C07375","","Pending","",""
"PROMISHardConcntratSleepyScale","NINDS","C20838","","Pending","",""
"HBIParCurntBlurVisScale","NINDS","C07541","","Pending","",""
"HBIParCurntBlurVisScale","NINDS","C07541","","Pending","",""
"PDDOCMERQCrrntOccTxt","NINDS","C10246","","Pending","",""
"BirthPrematureWeekEarlyCt","NINDS","C20246","","Pending","",""
"SCIClssLteTchTtlScore","NINDS","C06329","","Pending","",""
"ImgRadiolgndSpcfcActValInd","NINDS","C18037","","Pending","",""
"SAPSAggAgitBehavScale","NINDS","C09479","","Pending","",""
"GeneMutationCat","NINDS","C12787","","Pending","",""
"NMSSWryNoRsnFreqSevVal","NINDS","C10094","","Pending","",""
"BBSReachFrwdScale","NINDS","C14700","","Pending","",""
"EchcrdgrmPerfrmDateTime","NINDS","C10724","","Pending","",""
"RFQWrkDDTUse5665AgeInd","NINDS","C09164","","Pending","",""
"HDRSAgttnInd","NINDS","C09375","","Pending","",""
"ImgOthUnspecLesnCt","NINDS","C15376","","Pending","",""
"PDMS2ThrwBllOvrhnd7FtScl","NINDS","C51343","","Pending","",""
"PDMS2ThrwBllOvrhnd7FtScl","NINDS","C51343","","Pending","",""
"ImgT2LesnVolChMeasr","NINDS","C15328","","Pending","",""
"SCIUPReachGraspBasicAsseStatus","NINDS","C19491","","Pending","",""
"MutAnlysisPerfFamMemberInd","NINDS","C12784","","Pending","",""
"SF36BodyPainScore","NINDS","C08521","","Pending","",""
"SF36BodyPainScore","NINDS","C08521","","Pending","",""
"RFQTotlYrPstcdExpoWrk66OnAgeCt","NINDS","C09199","","Pending","",""
"ICHHemFindTyp","NINDS","C02438","","Pending","",""
"ARICTIAStrokeSudWoNumLHInd","NINDS","C13397","","Pending","",""
"NHANESCSQChemoSysSmeDiffInd","NINDS","C50708","","Pending","",""
"NHANESCSQChemoSysSmeDiffInd","NINDS","C50708","","Pending","",""
"SDQ11UnhppyScl","NINDS","C50090","","Pending","",""
"SDQ11UnhppyScl","NINDS","C50090","","Pending","",""
"IQCODEUseFamMachineScale","NINDS","C13220","","Pending","",""
"HSSNotHouseholdWorkDayCt","NINDS","C13500","","Pending","",""
"StrAtrophyClauAtrophySevReslt","NINDS","C17756","","Pending","",""
"PedsQLPPQPresentPainScl","NINDS","C50744","","Pending","",""
"PedsQLPPQPresentPainScl","NINDS","C50744","","Pending","",""
"ImgPulseSeqTyp","NINDS","C02499","","Pending","",""
"RFQForestryWrk66OnAgeInd","NINDS","C09192","","Pending","",""
"RespHiFreqCheWalOsSysFreqVal","NINDS","C12352","","Pending","",""
